id,name,age,salary,department,joining_date,employee_status
564,Frank,40,1000000,HR,2015-09-17,active
565,Grace,,500000,Marketing,2021-10-19,terminated
566,Jack,32,60000,HR,2021-08-27,terminated
567,Jack,32,,Sales,2022-07-20,active
568,Charlie,23,,Sales,2018-12-12,active
569,Grace,32,invalid,HR,2019-02-07,terminated
570,Charlie,25,60000,Finance,2018-02-06,terminated
571,Bob,40,50000,Sales,2016-06-11,terminated
572,Jack,,80000,Sales,2022-07-25,active
573,David,60,80000,Marketing,2019-08-05,terminated
574,Hannah,23,50000,Finance,2017-05-19,terminated
575,Ian,23,60000,HR,2020-07-24,active
576,Grace,32,invalid,Sales,2016-08-08,terminated
577,Alice,32,60000,Finance,2019-05-08,active
578,Charlie,,70000,Sales,2018-02-15,active
579,Ian,40,1000000,Marketing,2016-07-28,terminated
580,Alice,40,invalid,Finance,2015-05-21,terminated
581,Ian,23,50000,Engineering,2021-03-22,terminated
582,Hannah,,1000000,Marketing,2018-04-21,active
583,Alice,23,,HR,2021-01-17,active
584,Frank,60,1000000,Finance,2017-12-21,active
585,Eve,45,,Sales,2016-02-01,terminated
586,Frank,40,80000,Finance,2020-02-08,terminated
587,Jack,,80000,HR,2018-11-21,active
588,Eve,60,invalid,Finance,2020-08-25,terminated
589,Frank,,1000000,Sales,2021-03-26,active
590,Eve,23,1000000,Marketing,2016-03-13,active
591,Eve,32,50000,Marketing,2021-09-27,active
592,David,,500000,Sales,,terminated
593,Charlie,23,50000,Engineering,2020-01-30,active
594,Charlie,25,60000,Engineering,2022-11-25,terminated
595,David,32,50000,Marketing,2016-10-13,terminated
596,Ian,32,1000000,HR,2020-12-17,active
597,Bob,40,60000,Finance,2016-10-16,terminated
598,Ian,45,60000,Sales,2017-04-28,active
599,Alice,40,50000,HR,2022-07-02,terminated
600,Alice,25,60000,Finance,2018-04-01,terminated
601,Eve,23,,Marketing,2016-04-22,active
602,Frank,32,60000,Sales,2019-07-17,active
603,Frank,32,,HR,2017-11-27,terminated
604,Charlie,60,,Finance,2017-09-02,active
605,Grace,,,Marketing,2022-12-06,terminated
606,Ian,45,70000,Marketing,2019-11-23,terminated
607,Jack,45,500000,Finance,2016-06-02,terminated
608,Hannah,,1000000,Engineering,2018-04-06,active
609,Frank,25,70000,Engineering,2015-03-06,terminated
610,Hannah,45,1000000,Finance,2021-11-04,active
611,Eve,32,1000000,Finance,2017-05-02,active
612,Hannah,25,60000,Finance,2015-06-19,active
613,Jack,40,500000,Marketing,2017-01-07,terminated
614,David,40,1000000,Sales,2021-03-28,active
615,Jack,25,500000,Marketing,2017-08-19,terminated
616,Hannah,32,500000,Marketing,2015-01-06,terminated
617,Jack,60,invalid,Engineering,2015-09-21,active
618,Bob,40,invalid,Finance,2017-07-19,terminated
619,Eve,23,70000,Marketing,2015-02-22,active
620,Ian,32,500000,Marketing,2020-08-28,active
621,David,,1000000,Finance,2021-05-01,active
622,Frank,45,500000,Sales,2022-10-24,terminated
623,Alice,60,1000000,Engineering,2021-01-16,active
624,Ian,60,80000,HR,2021-08-29,active
625,Alice,25,500000,Marketing,2017-05-24,active
626,Eve,45,500000,Sales,2022-01-27,active
627,David,,80000,HR,2020-12-17,terminated
628,Charlie,40,60000,Finance,2018-07-03,terminated
629,Frank,60,70000,HR,2015-09-07,terminated
630,Bob,23,invalid,Finance,2016-09-09,terminated
631,Charlie,32,70000,Sales,2021-07-31,terminated
632,Eve,60,60000,HR,2021-06-17,terminated
633,Ian,60,70000,Engineering,2019-02-15,active
634,Bob,32,80000,Sales,2020-09-10,terminated
635,Jack,,500000,HR,2022-11-25,active
636,Hannah,25,500000,Marketing,2015-04-03,terminated
637,Bob,60,,HR,2017-06-09,active
638,Eve,60,60000,HR,2020-05-13,terminated
639,Grace,45,500000,Engineering,2015-02-03,terminated
640,Hannah,23,60000,Sales,2017-05-01,active
641,Alice,40,50000,Marketing,2018-09-29,active
642,Frank,25,1000000,Sales,2016-08-31,terminated
643,Alice,23,invalid,Sales,2016-05-22,active
644,Bob,23,1000000,Marketing,2021-06-18,active
645,Alice,,60000,Marketing,2017-08-01,terminated
646,Eve,,70000,Engineering,2018-05-12,terminated
647,Jack,32,70000,Finance,2015-02-01,active
648,Ian,40,70000,Engineering,2016-09-28,active
649,Frank,25,70000,Marketing,2016-09-11,terminated
650,Alice,32,60000,HR,2016-12-23,active
651,Alice,60,80000,HR,2017-09-26,active
652,Bob,40,,Sales,2015-01-02,terminated
653,Ian,45,70000,Sales,2017-10-07,active
654,Charlie,45,60000,Finance,2019-01-25,terminated
655,Alice,32,500000,Finance,2018-04-21,terminated
656,Eve,25,500000,Finance,2018-08-05,terminated
657,Grace,40,60000,Finance,2020-11-13,terminated
658,Frank,45,70000,HR,2021-12-27,terminated
659,Alice,45,50000,Marketing,2019-11-21,active
660,Eve,25,60000,Finance,2015-07-30,active
661,Eve,32,,Engineering,2020-06-10,active
662,Frank,,,Finance,2019-01-21,terminated
663,Charlie,60,50000,HR,2017-02-21,terminated
664,Eve,23,500000,Sales,2015-04-22,active
665,Grace,60,500000,Engineering,2018-10-20,terminated
666,Eve,40,60000,Finance,2020-07-16,terminated
667,Eve,45,50000,HR,2018-02-20,active
668,Eve,23,60000,Sales,2015-10-30,terminated
669,Jack,23,60000,Finance,2016-11-27,active
670,Jack,,50000,HR,2017-05-10,terminated
671,Charlie,23,invalid,HR,2015-09-12,terminated
672,Alice,25,1000000,Marketing,2018-06-06,active
673,Eve,32,80000,HR,2018-09-26,terminated
674,Ian,40,70000,Finance,2019-05-08,terminated
675,Alice,25,70000,HR,2015-12-08,terminated
676,Charlie,32,70000,Engineering,2022-09-04,active
677,David,25,50000,HR,2015-09-15,terminated
678,Alice,45,60000,HR,2017-09-08,terminated
679,Alice,45,1000000,Engineering,2021-03-26,terminated
680,Hannah,,1000000,Finance,2018-09-25,active
681,Bob,25,60000,Sales,2016-03-07,terminated
682,Hannah,60,,Marketing,2015-04-28,terminated
683,Grace,23,1000000,Sales,2020-06-03,terminated
684,Jack,45,60000,Finance,2020-09-04,terminated
685,Jack,32,500000,Finance,2015-12-06,terminated
686,Bob,,80000,Engineering,2021-01-27,active
687,Frank,23,70000,Sales,2018-06-30,active
688,Frank,40,1000000,HR,2016-06-15,terminated
689,Charlie,25,500000,Engineering,2015-12-15,active
690,Bob,60,500000,Engineering,2021-08-21,active
691,Alice,45,1000000,Marketing,2019-05-16,terminated
692,Frank,60,1000000,Engineering,2015-05-31,terminated
693,Eve,23,80000,Sales,2019-11-07,active
694,Ian,32,70000,Finance,2017-04-08,terminated
695,Alice,25,1000000,Marketing,2021-03-27,terminated
696,Grace,60,50000,HR,2021-07-11,active
697,Eve,32,80000,Sales,2015-10-02,active
698,Eve,,500000,HR,2016-12-15,active
699,Bob,45,1000000,Engineering,2018-05-12,active
700,Charlie,45,60000,Sales,2018-06-05,terminated
701,Grace,,70000,Marketing,2015-09-14,active
702,Frank,32,,Marketing,2016-11-11,active
703,Bob,60,80000,HR,2017-10-28,active
704,Frank,25,500000,Finance,2021-07-11,terminated
705,Bob,32,50000,Marketing,2019-07-01,active
706,Bob,25,500000,HR,2017-09-06,terminated
707,Bob,23,,Finance,2019-09-20,terminated
708,Charlie,,invalid,Sales,2019-12-05,terminated
709,Bob,40,1000000,Marketing,2021-07-05,active
710,David,25,50000,Marketing,2015-08-31,terminated
711,Ian,45,70000,HR,2021-01-21,terminated
712,Frank,23,80000,Marketing,2017-08-16,active
713,Alice,45,50000,HR,2016-04-24,terminated
714,Hannah,23,invalid,Marketing,2021-05-19,terminated
715,Grace,45,500000,HR,2018-01-23,terminated
716,Jack,32,,Marketing,2017-07-23,terminated
717,Charlie,60,60000,Sales,2017-02-12,terminated
718,Alice,32,50000,Sales,2015-07-28,terminated
719,Eve,32,80000,HR,2019-03-26,terminated
720,David,60,80000,Sales,2022-03-10,terminated
721,Jack,23,500000,HR,2016-04-25,terminated
722,Hannah,23,500000,HR,2019-03-29,active
723,Alice,60,1000000,Engineering,2017-09-30,terminated
724,Jack,45,500000,Sales,2015-12-30,active
725,Alice,25,60000,Engineering,2021-10-06,terminated
726,David,23,,Engineering,2020-05-12,active
727,Hannah,45,500000,Marketing,2019-06-26,active
728,Eve,25,1000000,HR,2021-03-10,active
729,Bob,60,50000,Finance,2018-04-07,active
730,Frank,32,invalid,Engineering,2018-05-16,terminated
731,Eve,23,invalid,Marketing,2020-07-10,active
732,Bob,40,50000,Sales,2020-02-26,active
733,Charlie,32,50000,Finance,2018-12-21,active
734,Ian,,50000,HR,2019-05-17,terminated
735,Grace,25,,Marketing,2016-06-04,active
736,Grace,40,500000,Finance,2017-07-28,active
737,Frank,32,,HR,,active
738,Hannah,23,,HR,2015-01-19,terminated
739,David,40,70000,Finance,2019-02-18,terminated
740,Hannah,45,1000000,Marketing,2020-02-25,terminated
741,David,25,,Finance,2016-06-13,terminated
742,Hannah,,60000,Engineering,2021-04-03,terminated
743,Ian,45,1000000,HR,2020-11-21,active
744,Charlie,40,70000,Sales,2017-07-25,active
745,Charlie,32,50000,Finance,2015-08-25,terminated
746,Bob,25,500000,Finance,2019-07-20,terminated
747,Jack,23,80000,HR,2022-02-21,active
748,Charlie,,500000,HR,2020-05-25,terminated
749,Charlie,32,70000,Finance,2018-04-09,active
750,Eve,,1000000,Sales,2016-08-19,active
751,Eve,23,70000,HR,2020-09-16,terminated
752,Bob,60,1000000,HR,2017-07-31,active
753,Jack,25,1000000,Engineering,2016-01-26,active
754,Frank,40,50000,Marketing,2022-09-09,terminated
755,Eve,,,Engineering,2020-01-18,active
756,Frank,25,,Sales,2016-09-08,terminated
757,Alice,,70000,Marketing,2021-09-30,active
758,Eve,32,,Finance,2017-09-11,active
759,Ian,,70000,Sales,2017-11-13,terminated
760,Jack,60,500000,Sales,2018-08-03,terminated
761,Bob,32,80000,Engineering,2018-07-02,terminated
762,Alice,32,500000,Marketing,2019-04-08,active
763,Jack,25,80000,Sales,2021-07-02,active
764,Ian,45,50000,Marketing,2022-03-16,terminated
765,Jack,23,60000,Finance,2016-09-21,terminated
766,Ian,,60000,Marketing,2016-02-03,terminated
767,Ian,40,500000,Engineering,2015-06-05,active
768,Frank,32,,Engineering,2020-02-26,active
769,Hannah,45,60000,Sales,2018-02-24,active
770,Alice,32,80000,Marketing,2015-10-04,active
771,Jack,45,50000,Engineering,2016-09-28,terminated
772,David,45,80000,HR,2017-05-23,terminated
773,Alice,40,1000000,Engineering,2017-06-28,terminated
774,Hannah,45,70000,Finance,2015-01-21,terminated
775,Alice,40,,HR,2019-03-30,terminated
776,Charlie,25,,Marketing,2018-06-18,terminated
777,David,32,60000,Sales,2020-11-24,terminated
778,Hannah,40,70000,HR,2016-12-16,terminated
779,Frank,23,60000,Engineering,2016-06-23,terminated
780,Jack,60,invalid,Sales,2018-05-29,active
781,Grace,32,60000,Sales,2019-06-26,terminated
782,Hannah,60,60000,Sales,2020-10-15,active
783,Bob,23,70000,Sales,2022-05-07,terminated
784,Jack,,60000,Marketing,2019-12-30,active
785,Hannah,23,1000000,Marketing,2015-08-30,terminated
786,Charlie,25,invalid,Marketing,2016-01-31,active
787,Grace,,60000,Engineering,2018-05-11,terminated
788,Charlie,,70000,Marketing,2015-08-08,active
789,Grace,45,70000,Sales,2022-07-01,active
790,Bob,23,80000,HR,2016-02-23,active
791,Jack,45,60000,HR,2018-05-22,terminated
792,Frank,23,70000,HR,2021-08-03,terminated
793,Charlie,,500000,HR,2016-05-15,active
794,Charlie,45,60000,HR,2017-11-08,active
795,Ian,60,50000,Finance,2022-09-29,terminated
796,Grace,32,,HR,2017-02-25,active
797,Eve,23,,HR,2016-11-06,active
798,Jack,23,500000,HR,2021-03-11,terminated
799,Grace,45,60000,Engineering,2021-12-14,active
800,Ian,23,1000000,Finance,2015-08-10,terminated
801,Alice,,,HR,2020-04-07,terminated
802,Grace,45,,Marketing,2021-05-05,active
803,Frank,45,1000000,Engineering,2018-01-12,active
804,Jack,40,50000,Finance,,terminated
805,Ian,60,,Marketing,2020-04-09,active
806,Alice,60,,Marketing,2020-09-22,active
807,David,40,70000,Engineering,2019-05-31,terminated
808,Ian,,,Marketing,2017-09-02,terminated
809,David,32,60000,Sales,2015-06-10,terminated
810,Jack,23,,Engineering,2017-01-17,terminated
811,Charlie,25,60000,Engineering,2018-11-01,terminated
812,Ian,23,,Sales,2015-11-04,terminated
813,Bob,25,60000,Engineering,2020-03-09,active
814,David,60,,Marketing,2015-04-27,active
815,Frank,,500000,Marketing,2019-06-14,terminated
816,Bob,32,60000,Marketing,2021-07-14,terminated
817,Hannah,32,,Sales,2019-12-10,active
818,Hannah,32,1000000,Marketing,2017-06-06,active
819,Alice,40,50000,Sales,2019-08-01,terminated
820,Charlie,,70000,Sales,2020-05-07,terminated
821,Jack,25,70000,Sales,2019-06-19,active
822,Ian,32,70000,Engineering,,terminated
823,Eve,,1000000,Finance,2017-08-11,terminated
824,Frank,23,70000,Sales,2019-09-27,terminated
825,David,25,1000000,Marketing,2017-07-28,active
826,Jack,60,50000,Sales,2017-10-25,terminated
827,Bob,40,500000,HR,2020-10-19,terminated
828,Hannah,45,500000,Engineering,2020-11-21,active
829,Frank,25,50000,Marketing,2015-02-25,terminated
830,Eve,60,invalid,Engineering,2017-10-15,active
831,Ian,60,50000,Engineering,2018-08-23,active
832,Alice,60,70000,HR,2022-11-11,active
833,Eve,23,1000000,Sales,2016-05-10,terminated
834,Frank,25,500000,Marketing,2018-03-10,active
835,Eve,25,80000,Finance,2015-02-03,active
836,Frank,45,,Engineering,2018-10-11,terminated
837,Frank,32,60000,Finance,2018-12-12,active
838,Grace,23,500000,Finance,2015-02-22,active
839,David,60,70000,Sales,2015-11-26,active
840,Hannah,45,1000000,Finance,2017-03-15,terminated
841,Grace,25,500000,Marketing,2019-07-28,active
842,Ian,23,1000000,Sales,,terminated
843,Grace,40,70000,Finance,2018-08-17,active
844,Charlie,25,70000,Sales,2015-05-13,terminated
845,Charlie,40,500000,Marketing,2021-04-25,terminated
846,Hannah,,500000,Engineering,2018-07-23,active
847,Eve,40,500000,HR,2022-07-26,terminated
848,David,25,50000,Sales,2022-06-12,terminated
849,Hannah,45,500000,HR,2021-01-03,terminated
850,Frank,25,1000000,Engineering,2017-04-21,terminated
851,Bob,25,60000,Marketing,2017-04-04,active
852,David,,,Engineering,2019-08-17,active
853,David,60,70000,HR,2020-02-05,active
854,Frank,32,500000,Marketing,2016-05-10,terminated
855,Frank,25,60000,Finance,2022-04-24,active
856,Alice,,80000,Finance,2016-08-24,terminated
857,Hannah,45,1000000,Sales,2017-08-01,active
858,Frank,,500000,Finance,2018-12-10,terminated
859,Charlie,,50000,HR,2015-05-11,terminated
860,Ian,40,70000,Finance,2016-12-23,active
861,Bob,32,60000,Sales,2018-06-05,terminated
862,Hannah,32,1000000,Marketing,,terminated
863,Jack,23,500000,Finance,2018-01-22,active
864,Charlie,60,60000,Sales,,terminated
865,Eve,45,70000,Finance,2016-07-25,terminated
866,Frank,23,60000,Finance,2015-04-08,terminated
867,Jack,60,60000,HR,2019-06-05,active
868,Frank,60,1000000,Sales,2016-07-07,active
869,David,,500000,Sales,2019-08-14,active
870,Charlie,45,500000,Engineering,2016-02-29,active
871,David,60,1000000,Engineering,2022-03-17,active
872,Alice,45,invalid,Sales,2022-01-30,terminated
873,David,32,50000,HR,2019-06-05,terminated
874,Alice,32,,Finance,2019-11-04,active
875,Alice,32,50000,Marketing,2021-01-30,terminated
876,Jack,25,50000,Finance,2017-02-23,active
877,Frank,,,Marketing,2019-07-07,active
878,Eve,45,1000000,HR,2022-09-10,active
879,David,,70000,Engineering,2017-02-01,terminated
880,Charlie,60,1000000,Sales,2019-03-31,terminated
881,Alice,45,60000,HR,2020-03-24,terminated
882,Frank,45,80000,Marketing,2017-08-10,active
883,Bob,23,,Sales,2021-12-07,active
884,Hannah,45,,Marketing,2018-04-07,terminated
885,Jack,45,70000,Finance,2016-08-07,terminated
886,Eve,40,60000,Finance,2017-02-20,active
887,Grace,40,500000,Finance,2017-02-14,terminated
888,Jack,23,1000000,Sales,2020-07-19,active
889,Bob,25,,Engineering,2022-12-01,active
890,Hannah,32,80000,Engineering,2022-03-11,active
891,Bob,60,60000,Marketing,2022-09-19,active
892,David,60,,Engineering,,active
893,Alice,45,500000,Engineering,2020-12-19,terminated
894,Eve,,,Marketing,2017-08-10,active
895,Ian,60,500000,Marketing,2018-04-12,active
896,Alice,40,50000,Marketing,2021-08-31,active
897,Ian,32,50000,Sales,2018-03-10,active
898,Hannah,25,,Marketing,2022-05-19,active
899,Frank,32,70000,Sales,2016-09-05,terminated
900,Grace,45,50000,Sales,2016-01-07,terminated
901,Charlie,32,,Sales,2022-11-01,terminated
902,Alice,45,500000,Marketing,2015-10-14,terminated
903,Eve,23,60000,Engineering,2018-05-17,terminated
904,Bob,40,1000000,Engineering,2022-02-07,active
905,Eve,40,500000,Marketing,2019-05-17,active
906,Hannah,45,80000,Engineering,2017-07-30,terminated
907,Ian,,50000,Marketing,2021-01-08,terminated
908,Bob,40,1000000,Sales,2016-07-30,active
909,Charlie,,invalid,Finance,2021-03-18,active
910,Charlie,45,1000000,HR,2017-05-07,terminated
911,Alice,23,,Marketing,2018-08-16,terminated
912,Hannah,45,50000,Sales,2018-10-10,terminated
913,Frank,23,500000,Finance,2019-05-06,active
914,Hannah,60,500000,Sales,2022-04-21,terminated
915,Ian,40,60000,HR,2017-05-05,terminated
916,Eve,,70000,Engineering,2022-06-26,active
917,Charlie,45,invalid,Engineering,2019-12-30,terminated
918,Eve,60,60000,Sales,2018-04-30,active
919,Eve,40,80000,HR,2019-08-30,active
920,Eve,60,,Sales,2018-06-21,active
921,Charlie,23,80000,Engineering,2017-02-05,active
922,Jack,45,70000,Sales,2020-10-06,active
923,David,60,invalid,Finance,2017-11-15,active
924,Ian,60,,HR,2016-04-30,terminated
925,Jack,23,1000000,Engineering,2018-02-14,terminated
926,Ian,32,invalid,Sales,2021-04-08,active
927,Bob,23,50000,HR,,active
928,Hannah,32,,Sales,2018-01-21,terminated
929,Hannah,40,70000,Engineering,2015-08-09,terminated
930,Grace,45,,HR,2016-12-13,terminated
931,Hannah,60,invalid,Engineering,2015-08-15,terminated
932,Charlie,40,,Finance,2022-03-01,active
933,Frank,25,1000000,Finance,2019-05-25,terminated
934,Alice,23,,Marketing,2022-03-17,terminated
935,Grace,40,70000,HR,2017-02-05,terminated
936,Alice,40,60000,Finance,2017-02-14,active
937,Ian,60,50000,Marketing,2022-04-04,terminated
938,Alice,32,70000,HR,2018-02-23,active
939,Alice,23,70000,Engineering,2021-05-26,active
940,Grace,32,80000,Sales,2021-12-21,active
941,Bob,45,50000,Sales,2019-02-04,active
942,Eve,40,1000000,Engineering,2017-01-21,active
943,Hannah,23,60000,Finance,2022-11-24,terminated
944,Hannah,40,500000,Sales,2016-06-05,active
945,Charlie,45,60000,Engineering,2019-10-14,terminated
946,Grace,,500000,Marketing,2017-06-26,active
947,Charlie,45,80000,Marketing,2019-08-22,terminated
948,Frank,32,80000,Engineering,2015-09-19,active
949,Frank,32,1000000,HR,2020-11-27,terminated
950,Charlie,40,70000,Finance,2019-12-04,active
951,Grace,32,invalid,Finance,2016-05-15,active
952,Charlie,23,500000,Engineering,2020-08-22,active
953,Hannah,45,invalid,Sales,2015-03-04,active
954,Jack,40,500000,Finance,2018-10-08,terminated
955,David,45,60000,Finance,2021-07-15,active
956,Alice,45,70000,Marketing,2017-11-08,terminated
957,David,40,500000,Marketing,2017-01-11,terminated
958,Grace,60,60000,Marketing,2020-11-05,active
959,David,,,Finance,2016-08-03,active
960,Frank,60,80000,Finance,2018-03-19,active
961,Ian,32,1000000,Finance,2020-01-26,terminated
962,Alice,25,80000,Sales,2019-12-19,terminated
963,Eve,60,500000,Sales,,terminated
964,Grace,25,80000,Sales,2021-01-01,active
965,Alice,25,1000000,HR,2020-03-01,terminated
966,David,32,80000,Finance,2021-01-31,terminated
967,Frank,,,Finance,2021-11-12,terminated
968,Bob,45,50000,Engineering,2020-06-04,active
969,Jack,40,60000,Engineering,2016-12-03,terminated
970,Eve,,500000,HR,2020-12-22,active
971,Jack,25,80000,Engineering,2016-06-24,active
972,Alice,23,60000,Sales,2015-08-25,active
973,Frank,32,60000,HR,2019-10-02,active
974,Frank,60,,HR,2022-09-20,active
975,David,32,1000000,HR,2019-07-12,terminated
976,Hannah,60,60000,Marketing,2019-06-04,terminated
977,David,40,1000000,Engineering,2019-05-30,terminated
978,Hannah,23,80000,Finance,2019-09-19,terminated
979,Hannah,45,500000,Marketing,2017-11-30,terminated
980,Eve,,60000,Sales,2021-04-12,active
981,David,23,,Marketing,2017-04-07,terminated
982,Bob,,500000,Sales,2021-11-11,terminated
983,Charlie,,500000,Finance,2017-08-22,active
984,Charlie,45,500000,Finance,2020-07-18,active
985,David,45,80000,Engineering,2016-09-15,active
986,David,60,,Marketing,2021-03-01,active
987,Jack,45,70000,Finance,2019-02-05,terminated
